9.25001445e-05 9.63580530e+12
9.27838872e-05 9.64532548e+12
9.30676300e-05 9.65497064e+12
9.33513728e-05 9.66473547e+12
9.36351156e-05 9.67460532e+12
9.39188583e-05 9.68457693e+12
9.42026011e-05 9.69464231e+12
9.44863439e-05 9.70479405e+12
9.47700867e-05 9.71502488e+12
9.50538294e-05 9.72533260e+12
9.53375722e-05 9.73570218e+12
9.56213150e-05 9.74612970e+12
9.59050578e-05 9.75660524e+12
9.61888005e-05 9.76711942e+12
9.64725433e-05 9.77766522e+12
9.67562861e-05 9.78823120e+12
9.70400289e-05 9.79880016e+12
9.73237716e-05 9.80936328e+12
9.76075144e-05 9.81990452e+12
9.78912572e-05 9.83041157e+12
9.81750000e-05 9.84087233e+12
9.84587427e-05 9.85127401e+12
9.87424855e-05 9.86160208e+12
9.90262283e-05 9.87184648e+12
9.93099711e-05 9.88199168e+12
9.95937138e-05 9.89202013e+12
9.98774566e-05 9.90192060e+12
1.00161199e-04 9.91168120e+12
1.00444942e-04 9.92129094e+12
1.00728685e-04 9.93073765e+12
1.01012428e-04 9.94000218e+12
1.01296170e-04 9.94906643e+12
1.01579913e-04 9.95791201e+12
1.01863656e-04 9.96652574e+12
1.02147399e-04 9.97488524e+12
1.02431142e-04 9.98298318e+12
1.02714884e-04 9.99080084e+12
1.02998627e-04 9.99832577e+12
1.03282370e-04 1.00055361e+13
1.03566113e-04 1.00124218e+13
1.03849855e-04 1.00189610e+13
1.04133598e-04 1.00251386e+13
1.04417341e-04 1.00309518e+13
1.04701084e-04 1.00363778e+13
1.04984827e-04 1.00414059e+13
1.05268569e-04 1.00460094e+13
1.05552312e-04 1.00501458e+13
1.05836055e-04 1.00538253e+13
1.06119798e-04 1.00570191e+13
1.06403540e-04 1.00597085e+13
1.06687283e-04 1.00618860e+13
1.06971026e-04 1.00635349e+13
1.07254769e-04 1.00646505e+13
1.07538512e-04 1.00652224e+13
1.07822254e-04 1.00652382e+13
1.08105997e-04 1.00646984e+13
1.08389740e-04 1.00636118e+13
1.08673483e-04 1.00619409e+13
1.08957225e-04 1.00596932e+13
1.09240968e-04 1.00568258e+13
1.09524711e-04 1.00533459e+13
1.09808454e-04 1.00492215e+13
1.10092196e-04 1.00444372e+13
1.10375939e-04 1.00389648e+13
1.10659682e-04 1.00327704e+13
1.10943425e-04 1.00258886e+13
1.11227168e-04 1.00183548e+13
1.11510910e-04 1.00098522e+13
1.11794653e-04 1.00006492e+13
1.12078396e-04 9.99062953e+12
1.12362139e-04 9.97976227e+12
1.12645881e-04 9.96805288e+12
1.12929624e-04 9.95549466e+12
1.13213367e-04 9.94208185e+12
1.13497110e-04 9.92779769e+12
1.13780853e-04 9.91262957e+12
1.14064595e-04 9.89656184e+12
1.14348338e-04 9.87960224e+12
1.14632081e-04 9.86175659e+12
1.14915824e-04 9.84301005e+12
1.15199566e-04 9.82338051e+12
1.15483309e-04 9.80283584e+12
1.15767052e-04 9.78135669e+12
1.16050795e-04 9.75893403e+12
1.16334538e-04 9.73554609e+12
1.16618280e-04 9.71120344e+12
1.16902023e-04 9.68590862e+12
1.17185766e-04 9.65961850e+12
1.17469509e-04 9.63237209e+12
1.17753251e-04 9.60416089e+12
1.18036994e-04 9.57498146e+12
1.18320737e-04 9.54480662e+12
1.18604480e-04 9.51365054e+12
1.18888222e-04 9.48152649e+12
1.19171965e-04 9.44844600e+12
1.19455708e-04 9.41437152e+12
1.19739451e-04 9.37927240e+12
1.20023194e-04 9.34319218e+12
1.20306936e-04 9.30609840e+12
1.20590679e-04 9.26802040e+12
1.20874422e-04 9.22895800e+12
1.21158165e-04 9.18890354e+12
1.21441907e-04 9.14786642e+12
1.21725650e-04 9.10584772e+12
1.22009393e-04 9.06285795e+12
1.22293136e-04 9.01888185e+12
1.22576879e-04 8.97393390e+12
1.22860621e-04 8.92799150e+12
1.23144364e-04 8.88107388e+12
1.23428107e-04 8.83316386e+12
1.23711850e-04 8.78428027e+12
1.23995592e-04 8.73445927e+12
1.24279335e-04 8.68368565e+12
1.24563078e-04 8.63198965e+12
1.24846821e-04 8.57944111e+12
1.25130564e-04 8.52607193e+12
1.25414306e-04 8.47192332e+12
1.25698049e-04 8.41703424e+12
1.25981792e-04 8.36136447e+12
1.26265535e-04 8.30494391e+12
1.26549277e-04 8.24773719e+12
1.26833020e-04 8.18971690e+12
1.27116763e-04 8.13086752e+12
1.27400506e-04 8.07117622e+12
1.27684248e-04 8.01069015e+12
1.27967991e-04 7.94936863e+12
1.28251734e-04 7.88723515e+12
1.28535477e-04 7.82430639e+12
1.28819220e-04 7.76060427e+12
1.29102962e-04 7.69614950e+12
1.29386705e-04 7.63098802e+12
1.29670448e-04 7.56515487e+12
1.29954191e-04 7.49869343e+12
1.30237933e-04 7.43161989e+12
1.30521676e-04 7.36394507e+12
1.30805419e-04 7.29567561e+12
1.31089162e-04 7.22683891e+12
1.31372905e-04 7.15745909e+12
1.31656647e-04 7.08757515e+12
1.31940390e-04 7.01720143e+12
1.32224133e-04 6.94635028e+12
1.32507876e-04 6.87505823e+12
1.32791618e-04 6.80335020e+12
1.33075361e-04 6.73124227e+12
1.33359104e-04 6.65875178e+12
1.33642847e-04 6.58591271e+12
1.33926590e-04 6.51273337e+12
1.34210332e-04 6.43925073e+12
1.34494075e-04 6.36548614e+12
1.34777818e-04 6.29146599e+12
1.35061561e-04 6.21721733e+12
1.35345303e-04 6.14275563e+12
1.35629046e-04 6.06810988e+12
1.35912789e-04 5.99330472e+12
1.36196532e-04 5.91835971e+12
1.36480275e-04 5.84329580e+12
1.36764017e-04 5.76815272e+12
1.37047760e-04 5.69294457e+12
1.37331503e-04 5.61769866e+12
1.37615246e-04 5.54244468e+12
1.37898988e-04 5.46718811e+12
1.38182731e-04 5.39196287e+12
1.38466474e-04 5.31678749e+12
1.38750217e-04 5.24170188e+12
1.39033959e-04 5.16671784e+12
1.39317702e-04 5.09185942e+12
1.39601445e-04 5.01715053e+12
1.39885188e-04 4.94261365e+12
1.40168931e-04 4.86826966e+12
1.40452673e-04 4.79413992e+12
1.40736416e-04 4.72024474e+12
1.41020159e-04 4.64661329e+12
1.41303902e-04 4.57323891e+12
1.41587644e-04 4.50020674e+12
1.41871387e-04 4.42750130e+12
1.42155130e-04 4.35512284e+12
1.42438873e-04 4.28309086e+12
1.42722616e-04 4.21143792e+12
1.43006358e-04 4.14017574e+12
1.43290101e-04 4.06934353e+12
1.43573844e-04 3.99893786e+12
1.43857587e-04 3.92898428e+12
1.44141329e-04 3.85951480e+12
1.44425072e-04 3.79052679e+12
1.44708815e-04 3.72206856e+12
1.44992558e-04 3.65414064e+12
1.45276301e-04 3.58675333e+12
1.45560043e-04 3.51991086e+12
1.45843786e-04 3.45362549e+12
1.46127529e-04 3.38791301e+12
1.46411272e-04 3.32279550e+12
1.46695014e-04 3.25828254e+12
1.46978757e-04 3.19439153e+12
1.47262500e-04 3.13112503e+12
1.47546243e-04 3.06848851e+12
1.47829985e-04 3.00649249e+12
1.48113728e-04 2.94514351e+12
1.48397471e-04 2.88445827e+12
1.48681214e-04 2.82445448e+12
1.48964957e-04 2.76512137e+12
1.49248699e-04 2.70651252e+12
1.49532442e-04 2.64857635e+12
1.49816185e-04 2.59133875e+12
1.50099928e-04 2.53480074e+12
1.50383670e-04 2.47898489e+12
1.50667413e-04 2.42390131e+12
1.50951156e-04 2.36956417e+12
1.51234899e-04 2.31595696e+12
1.51518642e-04 2.26308645e+12
1.51802384e-04 2.21094606e+12
1.52086127e-04 2.15953189e+12
1.52369870e-04 2.10885253e+12
1.52653613e-04 2.05892115e+12
1.52937355e-04 2.00974792e+12
1.53221098e-04 1.96134789e+12
1.53504841e-04 1.91371021e+12
1.53788584e-04 1.86682104e+12
1.54072327e-04 1.82067891e+12
1.54356069e-04 1.77528598e+12
1.54639812e-04 1.73063953e+12
1.54923555e-04 1.68677405e+12
1.55207298e-04 1.64368336e+12
1.55491040e-04 1.60136356e+12
1.55774783e-04 1.55980711e+12
1.56058526e-04 1.51900580e+12
1.56342269e-04 1.47895906e+12
1.56626011e-04 1.43961460e+12
1.56909754e-04 1.40100430e+12
1.57193497e-04 1.36318924e+12
1.57477240e-04 1.32607593e+12
1.57760983e-04 1.28968895e+12
1.58044725e-04 1.25399108e+12
1.58328468e-04 1.21899698e+12
1.58612211e-04 1.18467945e+12
1.58895954e-04 1.15103726e+12
1.59179696e-04 1.11806292e+12
1.59463439e-04 1.08576423e+12
1.59747182e-04 1.05414314e+12
1.60030925e-04 1.02319217e+12
1.60314668e-04 9.92925709e+11
1.60598410e-04 9.63341582e+11
1.60882153e-04 9.34451813e+11
1.61165896e-04 9.06238581e+11
1.61449639e-04 8.78718042e+11
1.61733381e-04 8.51877223e+11
1.62017124e-04 8.25708983e+11
1.62300867e-04 8.00193139e+11
1.62584610e-04 7.75336554e+11
1.62868353e-04 7.51091580e+11
1.63152095e-04 7.27470769e+11
1.63435838e-04 7.04448902e+11
1.63719581e-04 6.82014089e+11
1.64003324e-04 6.60173209e+11
1.64287066e-04 6.38915736e+11
1.64570809e-04 6.18223443e+11
1.64854552e-04 5.98087113e+11
1.65138295e-04 5.78486919e+11
1.65422037e-04 5.59412509e+11
1.65705780e-04 5.40871461e+11
1.65989523e-04 5.22843231e+11
1.66273266e-04 5.05330583e+11
1.66557009e-04 4.88330771e+11
1.66840751e-04 4.71831233e+11
1.67124494e-04 4.55810082e+11
1.67408237e-04 4.40255052e+11
1.67691980e-04 4.25160558e+11
1.67975722e-04 4.10516117e+11
1.68259465e-04 3.96317476e+11
1.68543208e-04 3.82557125e+11
1.68826951e-04 3.69220218e+11
1.69110694e-04 3.56299094e+11
1.69394436e-04 3.43782349e+11
1.69678179e-04 3.31655262e+11
1.69961922e-04 3.19915630e+11
1.70245665e-04 3.08556255e+11
1.70529407e-04 2.97571299e+11
1.70813150e-04 2.86943801e+11
1.71096893e-04 2.76659712e+11
1.71380636e-04 2.66719926e+11
1.71664379e-04 2.57104522e+11
1.71948121e-04 2.47816843e+11
1.72231864e-04 2.38851132e+11
1.72515607e-04 2.30200668e+11
1.72799350e-04 2.21853630e+11
1.73083092e-04 2.13799413e+11
1.73366835e-04 2.06019286e+11
1.73650578e-04 1.98505311e+11
1.73934321e-04 1.91242402e+11
1.74218064e-04 1.84223301e+11
1.74501806e-04 1.77438476e+11
1.74785549e-04 1.70876016e+11
1.75069292e-04 1.64531991e+11
1.75353035e-04 1.58393453e+11
1.75636777e-04 1.52453940e+11
1.75920520e-04 1.46706573e+11
1.76204263e-04 1.41136019e+11
1.76488006e-04 1.35760848e+11
1.76771748e-04 1.30556790e+11
1.77055491e-04 1.25529533e+11
1.77339234e-04 1.20675931e+11
1.77622977e-04 1.15996013e+11
1.77906720e-04 1.11486985e+11
1.78190462e-04 1.07151999e+11
1.78474205e-04 1.02986471e+11
1.78757948e-04 9.89828504e+10
1.79041691e-04 9.51319568e+10
1.79325433e-04 9.14342824e+10
1.79609176e-04 8.78764179e+10
1.79892919e-04 8.44551312e+10
1.80176662e-04 8.11635704e+10
1.80460405e-04 7.79970247e+10
1.80744147e-04 7.49501679e+10
1.81027890e-04 7.20266676e+10
1.81311633e-04 6.91974718e+10
1.81595376e-04 6.64836697e+10
1.81879118e-04 6.38802468e+10
1.82162861e-04 6.13774068e+10
1.82446604e-04 5.89742949e+10
1.82730347e-04 5.66671050e+10
1.83014090e-04 5.44533094e+10
1.83297832e-04 5.23307654e+10
1.83581575e-04 5.02962369e+10
1.83865318e-04 4.83429286e+10
1.84149061e-04 4.64738864e+10
1.84432803e-04 4.46751554e+10
1.84716546e-04 4.29625165e+10
1.85000289e-04 4.13192806e+10
1.85284032e-04 3.97447013e+10
1.85567774e-04 3.82380976e+10
1.85851517e-04 3.67971163e+10
1.86135260e-04 3.54219324e+10
1.86419003e-04 3.41042922e+10
1.86702746e-04 3.28441181e+10
1.86986488e-04 3.16395688e+10
1.87270231e-04 3.04875832e+10
1.87553974e-04 2.93895326e+10
1.87837717e-04 2.83405853e+10
1.88121459e-04 2.73354843e+10
1.88405202e-04 2.63753282e+10
1.88688945e-04 2.54585888e+10
1.88972688e-04 2.45793431e+10
1.89256431e-04 2.37401858e+10
1.89540173e-04 2.29406388e+10
1.89823916e-04 2.21789066e+10
1.90107659e-04 2.14519793e+10
1.90391402e-04 2.07584301e+10
1.90675144e-04 2.00942332e+10
1.90958887e-04 1.94578877e+10
1.91242630e-04 1.88464331e+10
1.91526373e-04 1.82582742e+10
1.91810116e-04 1.76915734e+10
1.92093858e-04 1.71443717e+10
1.92377601e-04 1.66154004e+10
1.92661344e-04 1.61038888e+10
1.92945087e-04 1.56073762e+10
1.93228829e-04 1.51262127e+10
1.93512572e-04 1.46595770e+10
1.93796315e-04 1.42078593e+10
1.94080058e-04 1.37703847e+10
1.94363800e-04 1.33460580e+10
1.94647543e-04 1.29414440e+10
1.94931286e-04 1.25485239e+10
1.95215029e-04 1.21701855e+10
1.95498772e-04 1.18062628e+10
1.95782514e-04 1.14560198e+10
1.96066257e-04 1.11171717e+10
1.96350000e-04 1.07902748e+10
1.96633743e-04 1.04738008e+10
1.96917485e-04 1.01671516e+10
1.97201228e-04 9.85800200e+09
1.97484971e-04 9.58182741e+09
1.97768714e-04 9.30202470e+09
1.98052457e-04 9.03106468e+09
1.98336199e-04 8.76849330e+09
1.98619942e-04 8.51458218e+09
1.98903685e-04 8.26956935e+09
1.99187428e-04 8.03242957e+09
1.99471170e-04 7.80342135e+09
1.99754913e-04 7.58189414e+09
2.00038656e-04 7.36941773e+09
2.00322399e-04 7.15992050e+09
2.00606142e-04 6.95903643e+09
2.00889884e-04 6.76421705e+09
2.01173627e-04 6.57599925e+09
2.01457370e-04 6.39226038e+09
2.01741113e-04 6.21500479e+09
2.02024855e-04 6.04300188e+09
2.02308598e-04 5.87436553e+09
2.02592341e-04 5.71048341e+09
2.02876084e-04 5.55207863e+09
2.03159826e-04 5.39784031e+09
2.03443569e-04 5.24749413e+09
2.03727312e-04 5.10148018e+09
2.04011055e-04 4.95986430e+09
2.04294798e-04 4.82312041e+09
2.04578540e-04 4.69078255e+09
2.04862283e-04 4.56250914e+09
2.05146026e-04 4.43873998e+09
2.05429769e-04 4.31922213e+09
2.05713511e-04 4.20358559e+09
2.05997254e-04 4.09212520e+09
2.06280997e-04 3.98391191e+09
2.06564740e-04 3.87885082e+09
2.06848483e-04 3.77664165e+09
2.07132225e-04 3.67728000e+09
2.07415968e-04 3.58047402e+09
2.07699711e-04 3.48090479e+09
2.07983454e-04 3.39122592e+09
2.08267196e-04 3.30375915e+09
2.08550939e-04 3.21510244e+09
2.08834682e-04 3.12930625e+09
2.09118425e-04 3.04449067e+09
2.09402168e-04 2.96234169e+09
2.09685910e-04 2.88218576e+09
2.09969653e-04 2.80323656e+09
2.10253396e-04 2.72755803e+09
2.10537139e-04 2.65071293e+09
2.10820881e-04 2.57877208e+09
2.11104624e-04 2.50778571e+09
2.11388367e-04 2.44003749e+09
2.11672110e-04 2.37266005e+09
2.11955853e-04 2.30657669e+09
2.12239595e-04 2.24291009e+09
2.12523338e-04 2.17605544e+09
2.12807081e-04 2.11630523e+09
2.13090824e-04 2.05492702e+09
2.13374566e-04 1.99426732e+09
2.13658309e-04 1.93536220e+09
2.13942052e-04 1.87823205e+09
2.14225795e-04 1.82280144e+09
2.14509537e-04 1.76891868e+09
2.14793280e-04 1.71640386e+09
2.15077023e-04 1.66536079e+09
2.15360766e-04 1.60701396e+09
2.15644509e-04 1.56702391e+09
2.15928251e-04 1.51978639e+09
2.16211994e-04 1.47297378e+09
2.16495737e-04 1.42736506e+09
